name,code,summary,OI,OI_sec,OI_mar,EPS,EPS_sec,EPS_mar,PER,PER_sec,PER_mar,EV/EBITDA,EV/EBITDA_sec,EV/EBITDA_mar,ROE,ROE_sec,ROE_mar,DY,DY_sec,DY_mar,52B,52B_sec,52B_mar
압타머사이언스,A291650,"동사는 2011년 4월 1일에 설립된, 글로벌 경쟁력을 갖춘 압타머 기술 플랫폼을 기반으로 혁신적인 신약 및 진단 제품을 개발하는 연구개발 기반 바이오 벤처기업임. 동사가 보유하고 있는 신약개발시스템은 후보물질 발굴기간을 2~3년으로 단축시킨 획기적인 시스템임. 현재 AlloMAp과 BiFAp 2개의 플랫폼을 기반으로 당뇨 등 대사질환과 암질환 분야에서 신약을 개발 하고 있음. 2020년 9월 16일 코스닥 시장에 상장함.2020년 6월 전년동기 대비 별도기준 매출액은 49% 감소, 영업손실은 27% 증가, 당기순손실은 4.6% 증가. 최초로 개발된 폐암 체외진단키트는 식약처의 3등급 체외진단 의료기기 허가 및 CE 인증을 득하고, 국내 및 해외에서 제품 출시를 준비하고 있으며, 췌장암 등 여러 후속 파이프라인 진단제품 개발도 진행 중임. 동사는 압타머 플랫폼 기술과 10년 이상 운영해온 결과물로 압타머 아카이브를 보유하고 있어 경쟁력이 우수함.",-33,"3,555","105,734",-537,-348.68,929.35, ,N/A,78.76,N/A,28.36,13.99,완전잠식,-0.84,2.27, ,0.87,0.68,1.28012,1.28,1.00
압타바이오,A293780,"동사는 2가지 독창적인 플랫폼 기술을 바탕으로 글로벌 시장에 도전할 수 있는 난치성 질환 ‘First-in-Class' 혁신 신약을 개발.  'NOX 저해제 발굴 플랫폼'을 기반으로 당뇨합병증 신약 파이프라인 6종과 세계 최초의 '압타머-약물 복합체 플랫폼' 기반으로 의학적 미충족수요가 높은 난치성 항암제 파이프라인 3종을 개발. 동사의 제품으로는 당뇨합병증 치료제인 당뇨병성신증 치료제 및 비 알코올성지방간 치료제등이 있음.2020년 6월 전년동기 대비 별도기준 매출액은 49.8% 감소, 영업손실은 13.8% 증가, 당기순손실은 50.2% 감소.  황반변성 및 당뇨성 망막질환, 혈액암 파이프라인도 각각 미국, 한국에서 비임상시험 완료하여 2020년 임상 1/2상 진입을 목표. 세계 최초의 독창적인 개념으로 G-quadruplex 압타머와 치료용 약물을 융합시킨 Apta-DC 기술을 자체적으로 개발하여 물질, 용도 원천특허를 확보.",-72,"3,555","105,734",-635,-348.68,929.35,N/A,N/A,78.76,N/A,28.36,13.99,-13.48,-0.84,2.27, ,0.87,0.68,1.98,1.28,1.00
애니젠,A196300,"광주광역시에 본사를 두고 있는 동사는 2000년 설립되어 펩타이드 기반 신약을 개발하는 기업이며, 2016년 기술특례로 코스닥시장에 상장함.  보유한 독자적 펩타이드 합성기술을 기반으로 의학용, 연구용, 화장품용 펩타이드를 생산하고 있으며, 국제 제약기업, 벤처기업 등에 공급하는 CMO 사업을 영위 펩타이드 원료의약품 합성에서 펩타이드 기반 항암, 항당뇨 및 진통 등의 글로벌 혁신 신약 개발로 사업 영역을 확장하고 있음.2020년 6월 전년동기 대비 별도기준 매출액은 65.5% 증가, 영업손실은 74.4% 감소, 당기순손실은 48.2% 감소. 유방암 치료제 임상 1상 시험을 완료하면서 차기 임상 시험을 설계하고 있으며 특히, 기존 항암제와의 시너지 효과를 기대할 수 있는 항암병용요법을 도입한 임상 Ib/IIa 시험을 계획중. 신규 공장 증설을 통한 시장경쟁력 확보 및 해외 신규 대리점 개설, 영업제휴 조직 확대 등으로 향후 이익향상 기대.",-43,"32,896","105,734","-1,325",487.64,929.35,N/A,164.38,78.76,N/A,16.54,13.99,-36.52,1.08,2.27, ,0.62,0.68,1.59,1.03,1.00
애니플러스,A310200,"동사는 2009년 9월 8일 주식회사 애니플러스로 변경 등기하였음. 동사는 2020년 1월 22일자를 합병등기일로 미래에셋대우기업인수목적2호와 합병하여 2020년 2월 7일 코스닥시장에 상장함. 동사는 유스 애니메이션을 핵심 콘텐츠로 하는 'ANIPLUS' 방송사업을 주 사업으로 VOD 사업 사업, 극장판 애니메이션 배급사업, 전시 이벤트 사업, 드라마 제작 사업 등 관련 사업 영역으로 다각화를 전개함.2020년 6월 전년동기 대비 연결기준 매출액은 25.4% 감소, 영업이익 적자전환, 당기순이익 적자전환. 직영하고 있는 합정동 소재의 애니플러스 서울1호점과 자체 온라인 사이트를 통해 판매 하고 있으며, 향후 유통 조직을 강화하여 외부 판매를 확대해 나갈 계획임. 국내에서의 애니메이션 판매 경로 중 인터넷을 통한 VOD 유통은 판매 대행 계약을 통한 인터넷 VOD 유통과 당사의 직접 유통, 두 가지 경로로 이루어지고 있음.",0,"1,012","105,734",-55,"-1,829.15",929.35, ,N/A,78.76, ,20.22,13.99,-33.34,-3.71,2.27, ,0.19,0.68,-0.05,0.98,1.00
액션스퀘어,A205500,"동사가 영위하는 사업은 게임 산업 중 모바일게임 산업을 영위하며 대표 게임으로는 블레이드가 있음. 동사가 개발한 '블레이드 for Kakao'와 '삼국블레이드', '블레이드2 for Kakao'의 매출은 퍼블리싱 업체인 네시삼십삼분㈜를 통해 구글 등의 플랫폼에서 발생하고 있음. 동사의 콘솔게임 '블레이드2'는 블레이드2의 닌텐도스위치버전으로 2019년 6월 유럽 및 북미에 출시됨.2020년 6월 전년동기 대비 연결기준 매출액은 3% 감소, 영업손실은 90.1% 감소, 당기순손실은 87.3% 감소. 동사의  '삼국블레이드'는 액션스퀘어가 보유하고 있는 검증된 인기 IP 중 하나로 2020년 중 일본, 북미, 유럽 등 글로벌 출시를 계획하고 있음. 동사의 신규사업으로는 탑다운 슈팅액션 게임 프로젝트 GR도 2021년 출시를 목표로 개발중에 있음.",-82,"11,261","105,734",-328,"2,145.16",929.35,N/A,36.36,78.76,N/A,14.69,13.99,-56.74,5.56,2.27, ,0.65,0.68,0.94,0.83,1.00
액토즈소프트,A052790,"동사는 1996년 10월 29일에 설립되어 온라인 및 모바일 게임 및 서비스를 주 사업영역으로 영위하고 있음. e스포츠 업체 브이에스게임 등 6개 기업을 연결대상 종속회사로 보유함. '천년', '미르의 전설'2, '미르의 전설3', '라테일''파이널판타지 14' 등이 동사 주요 게임임. 매출은 온라인 게임 69.8%, 모바일 게임 24.3%, 기타 6% 등으로 구성됨.2020년 6월 전년동기 대비 연결기준 매출액은 35.8% 감소, 영업이익은 42.7% 감소, 당기순이익은 32.3% 감소. 국내외 게임 시장 내 경쟁이 치열해지며 실적이 악화됨. 동사는 온라인 및 모바일 게임 개발, 서비스 외에 e스포츠 사업과 IP 사업에 주력하고 있음. IP 사업 일환으로 '미르의 전설' 중국 서비스를 지속하며 게임, 웹툰, 드라마 등으로의 확장을 추진하고 있음.",257,"11,261","105,734","1,833","2,145.16",929.35,6.82,36.36,78.76,5.08,14.69,13.99,19.76,5.56,2.27, ,0.65,0.68,1.04,0.83,1.00
액트,A131400,"동사는 연성회로기판 제조, 판매 및 수출입 영위하는 업체로 연태아특전자유한공사, 쿼츠를 계열회사로 소유함. 동사가 개발, 생산하는 FPCB 제품의 주요 목표시장은 휴대폰, 태블릿 PC, PDP 모듈, LCD 모듈, 터치스크린 모듈, 카메라 모듈, LED 모듈, PDP TV, LCD TV 등 시장임. LG 계열사의 안정적인 고객사를 바탕으로 지속적인 거래처 다변화에 노력한 결과 희성전자, 삼성전기 등 안정적인 신규 거래처를 확보함.2020년 6월 전년동기 대비 연결기준 매출액은 39.4% 감소, 영업이익 적자전환, 당기순이익 적자전환. 폴더블폰과 5G 스마트폰 출시로 정체기에 접어든 스마트폰 시장에서 고가의 프리미엄 스마트폰의 새로운 수요를 창출할 것으로 기대. 동사는 2018년 베트남 공장 설립을 시작하였으며, 해외법인 가동율을 높임으로서 더욱 더 원가경쟁력을 확보하기 위해 노력 중이며 두번째 해외 생산거점으로 활동 할 예정.",10,"28,444","105,734",-77,"1,584.80",929.35,N/A,50.13,78.76,18.99,11.83,13.99,-3.40,3.61,2.27, ,0.69,0.68,0.64,1.01,1.00
액트로,A290740,"동사는 2012년에 설립되어 모바일용 Actuator, 자동화 설비 등을 전문적으로 생산 및 판매하고 있음. 주력 제품은 스마트폰의 후면 카메라의 핵심부품으로 채택되고 있으며, 고사양용 카메라 모듈이 탑재되는 고사양 스마트폰에 채용되고 있음. 개발 완료한 보급형OIS는 원자재 비용과 낮은 생산성으로 인하여 Flagship 스마트폰에 한정하여 탑재되는 기존 타사 모델과는 차별점이 뚜렷함.2020년 6월 전년동기 대비 연결기준 매출액은 16.5% 증가, 영업이익은 71.3% 감소, 당기순이익은 53.8% 감소. 신종 코로나바이러스 감염증(코로나19) 영향으로 갤럭시 S20 울트라 모델 판매가 부진하면서 액츄에이터 부품 출하가 4월 말 이후 거의 없었음. 2분기의 경우 엑츄에이터 출하량 부진과 1분기 출하를 시작했던 폴디드 줌 고정비 부담이 더해져 매출액과 영업이익이 모두 적자로 전환됨.",130,"28,444","105,734","1,461","1,584.80",929.35,9.99,50.13,78.76,7.50,11.83,13.99,21.00,3.61,2.27,1.37,0.69,0.68,1.09,1.01,1.00
앤디포스,A238090,"동사는 휴대폰 등 모바일기기용 양면 테이프 및 윈도우 필름 개발/생산/판매 등을 영위할 목적으로 2010년 6월 23일 설립되었음. 휴대폰 부품으로 사용되고 있는 TSP용 양면 테이프 사업과 자동차 및 건축물 등의 유리에 부착하여 선택적으로 광선을 투과하여 에너지 효율 및 안정성을 향상시키는 윈도우 필름 사업으로 구분됨. 20년 1분기 기준 매출의 약  59.7%는 휴대폰 등 모바일기기용 양면 테이프를 통해서 발생되고 있음.2020년 6월 전년동기 대비 연결기준 매출액은 2.2% 감소, 영업이익은 76.4% 감소, 당기순이익 흑자전환. 매출액이 전년 동기 대비 줄었고, 판매비와 관리비 등의 상승으로 인하여 영업이익이 줄었음. 다만 이자비용 등은 줄어 당기순이익은 흑자전환함.  동사는 코로나19와 독감 체외진단시약인 'ND COVID-19 & Flu Combo Kit'의 수출 승인을 식약처로부터 받으면서 성장성이 기대됨.",87,"32,896","105,734",-13,487.64,929.35,N/A,164.38,78.76,21.29,16.54,13.99,-0.64,1.08,2.27, ,0.62,0.68,0.96,1.03,1.00
앤씨앤,A092600,"동사는 1997년 5월에 설립되어, 영상보안시장향 멀티미디어 반도체 제품의 제조 및 판매를 주 사업으로 영위하며 이 밖에 자동차용 운행영상기록장치(블랙박스) 사업을 영위함. 2019년 Automotive 사업부분을 물적분할하여 넥스트칩 설립 및 자회사 앤커넥스 흡수합병 및 분할 존속회사 앤씨앤을 출범함. 매출은 차량용블랙박스 74.64%, 영상처리칩 25.36%의 비중으로 구성되어 있음.2020년 6월 전년동기 대비 연결기준 매출액은 8.2% 증가, 영업손실은 4.3% 증가, 당기순손실은 9.4% 증가. 영상처리칩 부문의 기술 개발, 블랙박스 부분의 노하우를 바탕으로 공기제균기 사업에 대한 시장 진입, 통신 및 바이오 업체 등 지분투자를 통해 시너지를 통한 사업 역량 확장 중임. 자체 개발한 SoC인 '아파치4'가 2022년부터 일본 완성차 업체에 납품될 예정으로 매출 상승이 기대됨",-116,"28,444","105,734",-351,"1,584.80",929.35,N/A,50.13,78.76,N/A,11.83,13.99,-15.64,3.61,2.27, ,0.69,0.68,1.38,1.01,1.00
앱코,A129890,"동사는 PC게임 산업에서 게이밍기어(게이밍 키보드, 헤드셋, 마우스 등)을 제조 및 판매하는 것을 주요 사업으로함. 정부가 추진 중인 디지털교과서사업에서 태블릿PC 충전함(패드뱅크)을 제조 및 판매하고 있음. 2016년부터 해외 진출을 적극 추진하고 있으며 현재 글로벌 18개국의 동사의 브랜드를 판매하고 있으며 2019년부터는 AMAZON을 통하여 북미시장에 동사의 제품을 유통함.디지털 교과서 사업과 관련하여 스마트단말기 충전함에서 독점적인 위치를 차지하고 있으며 현재  1차에서 5차 시법 사업까지 동사가 모두 선정됨. 해외사업본부 출범 후 홍콩,대만 등 유수의 해외 전시회에 꾸준히 참가하며 회사 브랜드를 홍보하고 다수의 해외 업체와 판매계약을 체결하는 등 성과를 보임. 동사는, 소비자 키보드 만족도 1위, PC방 판매 및 점유율 1위를 기록함.",55,"28,444","105,734",455,"1,584.80",929.35, ,50.13,78.76,3.51,11.83,13.99,43.92,3.61,2.27, ,0.69,0.68, ,1.01,1.00
앱클론,A174900,"동사는 2010년에 설립된 난치성 질환 치료 목적의 항체신약 개발 전문 기업이며, 2017년 9월에 코스닥 시장에 기술특례 상장함. 동사 보유 기술은 NEST, AffiMab, CAR-T 등 플랫폼 기술로 파이프라인 확장성이 높음. 보유 기술을 통해 블록버스터 항체의약품과 병행치료 효과를 낼 수 있는 항체신약을 개발중. 개발한 신약은 직접 판매하지 않고 다국적제약사 등에 전임상 단계에서 License-out하여 수익창출함.2020년 6월 전년동기 대비 별도기준 매출액은 89.1% 감소, 영업이익 적자전환, 당기순이익 적자전환. 항체의약품 개발 기술력을 바탕으로 국내 제약사들에 지속적으로 다양한 서비스를 제공하면서 파트너쉽을 구축하고 있으며, 새로운 서비스를 발굴하고 품질을 높이고자 노력중임. 동사는 항체 후보물질 발굴 플랫폼 NEST를 보유하여 빠른 초기 후보물질 스크리닝이 가능함.",43,"32,896","105,734",178,487.64,929.35,112.65,164.38,78.76,60.15,16.54,13.99,9.49,1.08,2.27, ,0.62,0.68,1.28,1.03,1.00
야스,A255440,"동사는 진공장비, 반도체장비 및 평판디스플레이양산장비 제조를 주 사업목적으로 하며 2002년 설립되었으며, 2017년에 코스닥시장에 상장함. 동사가 속한 산업은 디스플레이 장비산업으로 OLED 디스플레이 패널 제작을 위한 장비 중 증착공정 장비에 속하는 증착시스템, 증착원을 제작 판매하는 사업을 영위하고 있음. 현재 매출은 증착시스템 39.9%, 증착원 11.6%, 장비개조 용역 및 부품판매 48.5%로 구성됨.2020년 6월 전년동기 대비 연결기준 매출액은 53.1% 감소, 영업이익 적자전환, 당기순이익은 19.7% 감소. 동사 매출은 전년 동기 대비 반토막 수준으로 감소했으며 매출 감소에 따라 매출원가와 판관비는 줄었지만 인건비 부담은 오히려 늘어나면서 영업이익은 전년 동기 대비 적자전환함.  영업이익은 큰 폭으로 감소했지만 기타 수익 영향에 힘입어 당기순이익은 흑자 유지함. 다만 순이익 규모는 전년 동기 대비 축소됨.",125,"28,444","105,734","1,250","1,584.80",929.35,15.72,50.13,78.76,16.98,11.83,13.99,11.22,3.61,2.27,0.76,0.69,0.68,0.99,1.01,1.00
양지사,A030960,"동사는 1976년 09월 01일 양지사라는 개인사업체로 설립되었으며 1996년 10월 24일 코스닥시장에 상장함. 설립 이후 수첩 및 다이어리, 노트류 등 단일품목을 전문생산하는 동종업계 최대의 업체임.  동종업계에서 동사와 같이 매출의 일정부분을 수출을 통해 발생시키고 있는 업체는 매우 드문 경우이며 이로 인해 비수기가 긴 업종 특성에도 불구하고 안정적인 수익구조를 가짐.2020년 6월 전년동기 대비 별도기준 매출액은 7.3% 감소, 영업이익은 29.3% 감소, 당기순이익은 5079.1% 증가. 외형 축소에 따라 매출과 영업이익이 전년 동기 대비 모두 감소했지만 투자부동산 매각에 따른 투자자산처분이익 발생으로 당기순이익이 큰 폭으로 증가함. 동사는 호주를 발판으로 수출을 시작하여 미국, 유럽, 일본 등 각국으로의 수출을 유지 및 확대해 나갈 계획임.",17,"32,896","105,734","7,553",487.64,929.35,1.28,164.38,78.76,38.66,16.54,13.99,93.94,1.08,2.27,0.52,0.62,0.68,0.71,1.03,1.00
