name,code,summary,OI,OI_sec,OI_mar,EPS,EPS_sec,EPS_mar,PER,PER_sec,PER_mar,EV/EBITDA,EV/EBITDA_sec,EV/EBITDA_mar,ROE,ROE_sec,ROE_mar,DY,DY_sec,DY_mar,52B,52B_sec,52B_mar
에스원,A012750,"동사는 1977년 11월 28일 한국경비실업 주식회사로 설립되었으며 1996년 1월 30일 한국증권거래소에 주식을 상장함. 동사는 '종합 안심솔루션 회사'로서 첨단 보안시스템과 부동산 종합 서비스로 대한민국의 보안 및 건물관리 서비스 시장을 선도하고 있음. 2014년 삼성에버랜드로부터 건물관리사업을 양수하였으며 정보보안솔루션 개발 및 공급 사업을 담당하는 자회사인 시큐아이의 보유주식을 전량 삼성에스디에스에 매각함.2020년 6월 전년동기 대비 연결기준 매출액은 5.5% 증가, 영업이익은 7% 증가, 당기순이익은 1.6% 증가. 동사는 기존 보안시스템 서비스 사업의 관제기술과 서비스 인프라를 접목한 건물관리 서비스 발굴에 노력을 기울이고 있음.  보안시스템 서비스 산업은 테러, 기업정보 유출 등 위협요인 증대와 안심ㆍ안전에 대한 사회적 관심 증대, 물리ㆍ정보 보안의 융합화에 따른 기회요인 확대 등으로 지속 성장할 전망.","1,968","80,528","1,381,841","3,859","5,162.54","3,242.61",24.28,35.78,19.81,9.92,12.17,7.14,11.32,6.55,4.70,2.67,1.03,1.99,0.27,0.67,1.00
에스제이엠,A123700,"동사는 자동차부품등의 제조사업부문을 영위할 목적으로 2010년 (주)에스제이엠홀딩스의 인적분할을 통해서 2010년 5월 4일 신설법인으로 설립등기 되었음. 동사는 운전자의 승차감을 향상시키는 자동차부품인 Flexible Coupling과 건축·플랜트용 배관이음쇠 제품인 산업용 Expansion Joint의 제조, 판매 및 그에 관련된 부대사업을 주 사업으로 하고 있음. 2020년 6월 전년동기 대비 연결기준 매출액은 18% 감소, 영업이익은 93.1% 감소, 당기순이익은 4.6% 감소. 코로나19 영향으로 완성차 판매감소에 따른 고객사 발주 감소로 자동차 벨로우즈, 산업용 벨로우즈 제조를 단기간 생산중단 결정함.  산업용 BELLOWS 사업에서 건축용 규격제품 부문은 도시가스 보급과 더불어 개별 난방시스템 보급으로 개별가구의 쾌적화 추구가능성이 높아 안정된 매출확대를 기대할 수 있음.",65,"86,091","1,381,841",438,"2,563.84","3,242.61",8.77,17.61,19.81,4.74,10.04,7.14,4.23,3.36,4.70,3.26,1.81,1.99,0.48,0.85,1.00
에스제이엠홀딩스,A025530,"2010년 인적분할전까지 자동차부품인 Flexible Coupling과 산업용 Expansion Joint의 제조/판매를 영위, 분할 후 제조사업부문을 분할신설회사인 에스제이엠에 이전. 동사는 에스제이엠의 지주사. 핵심 연결대상 종속회사인 에스제이엠은 한국 및 해외 9개 생산/판매 종속법인으로 구성된 자동차용 Bellows를 생산하는 자동차사업부문과 산업용 Bellows를 생산하는 플랜트사업부문으로 구성되어 있음. 2020년 6월 전년동기 대비 연결기준 매출액은 17.6% 감소, 영업이익 적자전환, 당기순이익은 18.1% 감소. 플랜드산업부를 제외한 사업부문에서 감소세를 보이며 외형은 축소되고 고정비의 감소에도 영업이익은 적자로 전환됨. 동사의 자회사인 에스제이엠의 자동차 벨로우즈, 산업용 벨로우즈 제조 라인이 중단됨. 이는 코로나19 영향에 따른 완성차 판매 감소가 생산 중단 사유임.",63,"56,533","1,381,841",329,"2,581.43","3,242.61",9.82,28.06,19.81,10.05,9.02,7.14,3.32,2.88,4.70,5.41,1.64,1.99,0.32,0.84,1.00
에스케이바이오팜,A326030,"동사는 신약개발 사업을 영위하고 있으며 글로벌 신약 시장을 타겟으로 중추신경계 분야, 특히 뇌전증 분야의 혁신 신약 개발에 집중함. 세노바메이트를 미국 등 글로벌 시장에서의 직접 판매를 계획하였고, 이를 위하여 이미 2016년부터 미국 시장 직접 판매 상업화를 진행 중에 있음. 기술수출하여 미국에서 신약 출시된 솔리암페톨과, FDA가 희귀의약품으로 지정한 카리스바메이트 등 CNS 파이프라인과 다수의 신약후보물질을 보유.2020년 3월 전년동기 대비 연결기준 매출액은 96.6% 감소, 영업이익 적자전환, 당기순이익 적자전환. 미국에서 신약 출시된 솔리암페톨이 2020년 1분기 기준 전체 매출액의 99% 이상의 비중을 차지하고 있음. 기술 수출한 수면장애 치료 신약인 솔리암페톨의 미 FDA NDA 승인 및 출시(2019년 7월), 그리고 주력 제품인 뇌전증 치료 신약 세노바메이트의 유럽지역 기술수출(2019년 2월)과 NDA 승인을 받음.",-793,"80,528","1,381,841","-1,100","5,162.54","3,242.61", ,35.78,19.81,N/A,12.17,7.14,-313.65,6.55,4.70, ,1.03,1.99,.64681,0.67,1.00
에쓰씨엔지니어링,A023960,"산업설비건설업을 기반으로 정밀화학, Bio Chemical, 제약, 식품 및 기타 산업플랜트에 대한 설계 및 시공, 산업기계의 설비 제작과 대형플랜트설비의 Turn-Key Base Project 등의 사업을 영위함. 플랜트설비 시공을 위한 각종 면허 및 인증서 보유. 40여년간의 풍부한 Turn-Key Base의 EPC수행 경험과 선진기술제휴를 통해 축적된 노하우를 바탕으로 독보적인 Total EPC Solution을 제공함.2020년 6월 전년동기 대비 별도기준 매출액은 18% 감소, 영업이익은 31.4% 감소, 당기순이익은 333.5% 증가. 매출이 감소함에 따라 영업이익도감소. 다만 세전이익이 커지며 당기순이익은 크게 증가.  COVID-19로 인한 국제적인 경제위기 악화에도 당사는 기수주 공사 및 축적된 EPC수행 경험과 그 노하우를 기반으로 추가적인 신규 EPC공사 수주를 이어나가고 있음.",29,"53,836","1,381,841",-14,"2,924.30","3,242.61",N/A,6.53,19.81,35.55,5.03,7.14,-1.45,11.41,4.70, ,1.93,1.99,1.12,1.09,1.00
에어부산,A298690,"2007년 8월 설립된 동사는 국토해양부로부터 정기항공운송면허를 취득하여 국내 및 국제항공 여객운송업을 영위하고 있음. 2020년 2분기 기준, 동사는 김해공항발 국내선, 국제선 시장점유율 제1위 항공사로 각각 39.2%, 30.8%를 기록하고 있음.  2020년 3월 동아시아 최초로 A321LR 항공기를 도입하여 푸켓, 자카르타 등 중거리 노선의 운항이 가능해져 노선 경쟁력을 갖춤.2020년 6월 전년동기 대비 연결기준 매출액은 64.6% 감소, 영업손실은 448.5% 증가, 당기순손실은 357% 증가. 코로나19사태로 인해 국제선 전 노선의 일시적 운휴를 단행함에 따라 매출액이 크게 감소하여 이익이 적자로 전환됨. COVID-19 사태가 진정되고 항공 수요가 회복되었을 때를 대비하여 신규 취항 노선 발굴, 신기재를 활용한 중거리 전세기 유치, 신규 서비스 발굴 등 지속 성장을 위한 기반을 구축중임.",-378,"11,408","1,381,841","-1,400","-1,438.47","3,242.61",N/A,N/A,19.81,8.70,9.00,7.14,-56.00,-7.92,4.70, ,0.82,1.99,1.26,0.83,1.00
에이리츠,A140910,"동사는 상근 임직원이 직접 책임지고 관리, 운영하는 실체형 개발 전문 자기관리 부동산투자회사로서 2011년 01월 26일 국토해양부로부터 영업 인가를 받았으며 2011년 7월에 상장됨. 2012년 9월 기준 투자하는 부동산은 서울특별시 영등포구 영등포동8가 51-1외 3필지 개발 사업과 서울특별시 영등포구 당산동3가 2-13 한국철도공사 부지 개발 사업임.동사의 2012년 3분기 수익(매출액)은 21.7억원을 시현하였으며, 전년 동기의 수익(매출액)은 0원이었음. 매출총이익은 5.5억원을 기록하였지만, 7.5억원의 판관비로 인해 영업손실은 1.6억원이었음. 영업활동현금흐름은 45.3억원 손실에서 35.9억원 손실로 향상되었으며, 기말현금및 현금성자산도 60.9억원에서 73.9억원으로 21.3% 증가함. 동사가 주로 투자하는 도시형생활주택은 소규모 가구의 증가 추세로 타 투자상품 대비 안정적임.",111,"80,528","1,381,841","1,939","5,162.54","3,242.61",3.38,35.78,19.81,5.01,12.17,7.14,25.42,6.55,4.70,0.41,1.03,1.99,0.29,0.67,1.00
에이블씨엔씨,A078520,"'Beautynet'이라는 국내 최초의 포탈 코스메틱 커뮤니티에서 시작하여 고품질의 제품을 합리적인 가격에 선보이는 화장품 제조업체임. 화장품과 생활용품 제조 판매업 및 화장품 유통판매업을 영위하며 대표 브랜드로는 미샤, 어퓨, 미팩토리 등이 있음. 미샤 오프라인 점포를 대폭 축소하고, 2019년 6월 런칭한 멀티 브랜드 편집숍 눙크(NUNC)로 전환작업 진행 중임.2020년 6월 전년동기 대비 연결기준 매출액은 21.1% 감소, 영업이익 적자전환, 당기순이익 적자전환. 코로나19로 인한 대면 소비 위축 등으로, 국내외 화장품 사업의 실적 부진 지속되면서 순이익 적자 전환. 비효율 오프라인 점포를 폐점하고, 멀티 브랜드 편집숍 ""눙크(NUNC)""로 전환함으로써 고정비 축소 및 주력 제품위주의 취급을 통한 수익성 개선 효과 기대.",18,"127,272","1,381,841",-413,"2,568.61","3,242.61",N/A,39.30,19.81,9.06,9.52,7.14,-3.94,2.71,4.70, ,1.32,1.99,1.58,1.00,1.00
에이엔피,A015260,"전자기기 필수 부품인 인쇄회로기판 제조업을 주요 사업으로 영위하고 있음. 계열사 스코아는 자동차 시트 헤드레스트 커버링과 시트 백보드 제작을 주요 사업으로 함. 인쇄회로기판 부문은 현대모비스(주), (주)현대케피코, 한국알프스(주), 덴소코리아일렉트로닉스(주), DAISHO ELECTRONICS(일본) 등이 주요 고객사임. 자동차 구성품 부문은 현대자동차와 기아자동차 1차 협력사인 (주)용산이 주요 고객사임.2020년 6월 전년동기 대비 연결기준 매출액은 6% 감소, 영업손실은 131% 증가, 당기순손실은 37.3% 증가. 동사는 원유가 상승, 원화가치 상승 등 향후 수익성하락에 대비하여 고부가가치 제품인 자동차전자, 전장품 매출을 확대할 계획임. 박막액정표시 모니터 (TFT-LCD)용, 빌드업(Build-up)제품 등의 판매 비중도 늘릴 계획임. 자동차 구성품 부문은 불량률 관리로 수익성을 증대할 계획임.",-66,"340,067","1,381,841",-511,"10,639.82","3,242.61",N/A,21.34,19.81,"1,395.88",6.70,7.14,-9.67,6.12,4.70, ,2.06,1.99,1.14,1.48,1.00
에이프로젠 KIC,A007460,"동사 및 종속회사는 하드페이싱 등의 유지보수 및 원자력 보온 및 단열공사 등의 사업을 진행하고 있으며, 2017년  '바이오의약품 연구 개발업 및 판매' 등 사업목적을 추가하였음.  국내 최초로 POSCO의 설비 Hardfacing을 수행한 이래 국내 Hardfacing 발전에 견인차 역할을 해왔으며, 제철산업 발전에 공헌해왔음.   2019년 연결종속회사가 추가됨에 따라 의약품사업부와 게임사업부 등의 주요 사업분야가 추가되었음.2020년 6월 전년동기 대비 연결기준 매출액은 142% 증가, 영업이익은 75.2% 증가, 당기순이익 적자전환. 전년동기대비 매출액 큰폭으로 증가하였고 영업이익 또한 증가함. 다만 영업비용과 법인세 비용이 대폭 증가하면서 순이익은 대폭으로 적자 전환함.  국내 원자력발전소는 2023년까지 2기가 추가로 건설중에 있으며 추가 건설 및 계획 중인 원자력발전소의 경우 모두 경수로 원자력발전소로서 동사 제품의 채택 가능성이 높음.",26,"33,922","1,381,841",80,681.26,"3,242.61",34.09,44.35,19.81,110.19,8.57,7.14,4.70,2.41,4.70, ,1.87,1.99,0.65,0.99,1.00
에이프로젠제약,A003060,"동사는 1960년 건풍산업주식회사로 설립되어 1984년 한국증권거래소에 상장됨. 동사는 의약품 등의 제조, 판매를 주요 사업으로 하고 있으며, 연결대상 종속회사인 에이프로젠파마(주)는 의약품 도소매업, (주)에이프로젠헬스케어앤게임즈는 게임 사업, 의약품 도매업을 영위함.  바이오의약품 시장 진출을 목표로 계열회사와 바이오시밀러 기술도입계약, 판매권부여계약 등을 체결하였고, 바이오의약품 생산 시설을 구축해가고 있음.  2020년 6월 전년동기 대비 연결기준 매출액은 13.8% 증가, 영업손실은 5.4% 감소, 당기순이익 흑자전환. 전년동기대비 원가율 상승과 판관비 증가에도 불구하고 매출 확대에 힘입어 적자폭이 축소됨. 이자비용과 법인세비용이 감소하면서 당기순이익은 흑자전환함. 신규사업 중 바이오시밀러 의약품으로는 레미케이드 바이오시밀러 항체치료제, 리툭산 바이오시밀러 항체 치료제, 허셉틴 바이오시밀러 항체 치료제 등이 있음.",-20,"12,671","1,381,841",-47,"2,874.08","3,242.61",N/A,79.31,19.81,N/A,38.92,7.14,-4.19,5.38,4.70, ,0.20,1.99,1.00,0.97,1.00
에이플러스에셋,A244920,"동사는 2007년 6월 7일에 설립된 독립법인 보험대리점(GA)으로 국내 모든 생명보험 및 손해보험사와 제휴하여 보험 상품의 내용을 비교분석하여 고객들에게 합리적인 최적의 보험금융 서비스를 제공하고 있음. 2020년 4월 금융투자협회 K-OTC 지정 등록되었으며, 증권 신고서 제출일 기준 계열회사는 상조서비스 업체인 에이플러스라이프를 포함하여 8개사임. 2020년 11월 20일 코스피 시장에 신규 상장함. 동사는 2020년 6월 기준 영업이익 120억원, 당기순이익 99.3억원일 기록함. 국내 보험시장에서의 확고한 시장지배력을 바탕으로 종합 보장분석 시스템 TRD, 보험 보장분석 모바일앱 '보플' 등을 개발함. 일정기간 동사의 소속 설계사들만 판매할 수 있는 특화된 보험 상품인 '오더메이드' 상품을 GA업계 최초로 개발하여 15종의 상품이 판매중에 있음. 모바일 플랫폼 개발 등 다양한 형태로 꾸준한 성장이 기대됨.",209,"421,978","1,381,841",610,"3,122.72","3,242.61", ,8.13,19.81,0.50,3.31,7.14,22.86,7.07,4.70, ,3.54,1.99,.08272,0.85,1.00
엔씨소프트,A036570,"온라인, 모바일 게임소프트웨어 개발과 공급이 동사 주요 사업임. PC게임 '리니지'와 '리니지2', '아이온', '블레이드앤소울', 모바일 게임 '리니지M', '리니지2M', '프로야구 H2' 등이 주요 게임임. 연결대상 종속회사 엔씨다이노스를 통해 프로야구단을 운영함. 모바일 게임 '리니지M'과 '리니지2M'은 서비스 시작 이후 꾸준히 앱마켓 매출 순위 상위권(톱3)을 유지하고 있음.2020년 6월 전년동기 대비 연결기준 매출액은 65% 증가, 영업이익은 115.6% 증가, 당기순이익은 85.5% 증가. 모바일 게임 '리니지M'과 '리니지2M'이 꾸준히 캐시카우 역할을 하고 있음.  신작 '블레이드앤소울2'가 202년 내 출시될 전망임. '리니지2M'은 대만 등 해외 진출을 준비하고 있음. 2021년에는 '아이온2', '프로젝트 TL' 등의 신작 출시가 기대됨.","4,790","80,528","1,381,841","16,320","5,162.54","3,242.61",33.15,35.78,19.81,22.37,12.17,7.14,14.72,6.55,4.70,0.96,1.03,1.99,0.42,0.67,1.00
